"Date","Price","Open","High","Low","Vol.","Change %"
"11-10-2000","858.05","878.50","879.05","851.00","","-2.52%"
"10-10-2000","880.25","905.25","910.80","879.50","","-2.76%"
"09-10-2000","905.25","922.85","923.15","904.75","","-1.90%"
"06-10-2000","922.80","924.75","925.65","906.10","","-0.22%"
"05-10-2000","924.80","936.25","944.90","924.65","","-1.21%"
"04-10-2000","936.15","927.35","939.15","922.35","","0.94%"
"03-10-2000","927.40","925.30","928.90","908.00","","0.22%"
"29-09-2000","925.40","923.00","935.60","920.25","","0.27%"
"28-09-2000","922.95","942.65","947.80","919.50","","-2.10%"
"27-09-2000","942.75","928.95","945.80","910.30","","1.45%"
"26-09-2000","929.25","951.55","953.05","918.40","","-2.35%"
"25-09-2000","951.65","915.00","952.25","915.00","","4.09%"
"22-09-2000","914.25","961.05","961.05","910.45","","-4.87%"
"21-09-2000","961.10","978.60","978.70","960.55","","-1.78%"
"20-09-2000","978.55","959.15","982.00","948.95","","2.04%"
"19-09-2000","958.95","980.60","988.95","933.80","","-2.30%"
"18-09-2000","981.55","1,027.50","1,027.50","978.80","","-4.55%"
"15-09-2000","1,028.35","1,059.75","1,061.90","1,024.95","","-3.05%"
"14-09-2000","1,060.75","1,067.75","1,076.30","1,053.90","","-0.66%"
"13-09-2000","1,067.75","1,074.90","1,089.80","1,064.60","","-0.67%"
"12-09-2000","1,074.90","1,069.65","1,078.05","1,063.90","","0.51%"
"11-09-2000","1,069.40","1,070.45","1,084.75","1,068.65","","0.04%"
"08-09-2000","1,068.95","1,062.60","1,073.80","1,062.60","","0.52%"
"07-09-2000","1,063.40","1,059.20","1,070.60","1,051.20","","0.39%"
"06-09-2000","1,059.25","1,052.75","1,063.40","1,044.60","","0.70%"
"05-09-2000","1,051.85","1,051.70","1,056.30","1,045.90","","-0.07%"
"04-09-2000","1,052.60","1,026.85","1,053.85","1,026.85","","2.55%"
"31-08-2000","1,026.45","1,013.70","1,027.15","1,010.30","","1.26%"
"30-08-2000","1,013.70","1,004.50","1,019.70","1,004.50","","0.97%"
"29-08-2000","1,004.00","1,001.60","1,005.85","994.50","","0.19%"
"28-08-2000","1,002.10","1,009.70","1,014.05","1,000.65","","-0.72%"
"25-08-2000","1,009.40","1,008.00","1,019.10","1,005.80","","0.14%"
"24-08-2000","1,007.95","992.95","1,009.00","990.70","","1.55%"
"23-08-2000","992.60","993.60","1,005.00","990.30","","-0.10%"
"22-08-2000","993.60","986.05","1,002.95","986.05","","0.79%"
"21-08-2000","985.85","972.70","988.80","972.70","","1.35%"
"18-08-2000","972.70","957.75","976.10","955.15","","1.57%"
"17-08-2000","957.65","964.75","972.95","953.80","","-0.73%"
"16-08-2000","964.65","937.30","966.50","937.30","","2.97%"
"14-08-2000","936.85","932.05","937.45","918.30","","0.57%"
"11-08-2000","931.55","940.55","940.70","925.15","","-0.95%"
"10-08-2000","940.45","957.30","968.40","935.70","","-1.76%"
"09-08-2000","957.25","948.95","968.85","948.95","","0.89%"
"08-08-2000","948.85","921.80","949.55","921.80","","2.95%"
"07-08-2000","921.70","925.75","931.05","913.95","","-0.37%"
"04-08-2000","925.10","943.05","950.85","918.45","","-1.89%"
"03-08-2000","942.95","955.75","959.90","942.50","","-1.34%"
"02-08-2000","955.75","951.95","957.45","941.95","","0.40%"
"01-08-2000","951.95","959.80","965.70","947.90","","-0.81%"
"31-07-2000","959.70","965.45","965.45","948.60","","-0.61%"
"28-07-2000","965.55","968.65","982.50","958.30","","-0.32%"
"27-07-2000","968.65","949.15","969.35","928.15","","2.05%"
"26-07-2000","949.15","978.40","991.15","949.05","","-2.91%"
"25-07-2000","977.60","939.35","979.95","908.45","","4.12%"
"24-07-2000","938.95","1,005.30","1,005.30","938.65","","-6.60%"
"21-07-2000","1,005.35","1,026.60","1,036.80","1,004.50","","-2.06%"
"20-07-2000","1,026.50","1,035.20","1,037.45","1,019.25","","-0.84%"
"19-07-2000","1,035.20","1,054.80","1,057.30","1,032.45","","-1.80%"
"18-07-2000","1,054.20","1,065.55","1,068.30","1,049.30","","-1.07%"
"17-07-2000","1,065.55","1,084.60","1,088.15","1,064.70","","-1.78%"
"14-07-2000","1,084.90","1,091.65","1,103.70","1,082.00","","-0.56%"
"13-07-2000","1,091.05","1,108.90","1,126.65","1,087.85","","-1.61%"
"12-07-2000","1,108.85","1,087.05","1,109.30","1,083.55","","2.02%"
"11-07-2000","1,086.85","1,091.55","1,096.95","1,085.65","","-0.42%"
"10-07-2000","1,091.40","1,098.05","1,103.65","1,087.80","","-0.58%"
"07-07-2000","1,097.80","1,101.85","1,107.60","1,094.75","","-0.37%"
"06-07-2000","1,101.85","1,110.05","1,110.05","1,093.30","","-0.75%"
"05-07-2000","1,110.15","1,105.00","1,121.85","1,105.00","","0.48%"
"04-07-2000","1,104.90","1,096.05","1,110.55","1,095.15","","0.80%"
"03-07-2000","1,096.10","1,073.80","1,096.50","1,073.80","","2.09%"
"30-06-2000","1,073.70","1,079.75","1,080.70","1,063.45","","-0.56%"
"29-06-2000","1,079.80","1,073.40","1,095.45","1,073.40","","0.61%"
"28-06-2000","1,073.20","1,056.40","1,073.65","1,046.35","","1.38%"
"27-06-2000","1,058.60","1,061.90","1,073.85","1,055.10","","-0.31%"
"26-06-2000","1,061.90","1,066.45","1,066.80","1,031.85","","-0.43%"
"23-06-2000","1,066.50","1,088.55","1,089.40","1,060.00","","-2.03%"
"22-06-2000","1,088.65","1,077.70","1,090.80","1,069.50","","1.04%"
"21-06-2000","1,077.40","1,109.25","1,130.45","1,076.15","","-2.89%"
"20-06-2000","1,109.45","1,097.40","1,115.65","1,097.40","","1.13%"
"19-06-2000","1,097.10","1,079.85","1,107.55","1,079.85","","1.61%"
"16-06-2000","1,079.70","1,048.35","1,080.85","1,047.70","","2.83%"
"15-06-2000","1,049.95","1,040.00","1,054.55","1,028.55","","0.96%"
"14-06-2000","1,040.00","1,029.00","1,052.05","1,025.95","","1.21%"
"13-06-2000","1,027.60","1,030.40","1,034.00","1,005.75","","-0.23%"
"12-06-2000","1,029.95","1,046.25","1,054.55","1,029.35","","-1.61%"
"09-06-2000","1,046.80","1,051.90","1,062.25","1,042.55","","-0.46%"
"08-06-2000","1,051.60","1,028.20","1,056.60","1,028.20","","2.31%"
"07-06-2000","1,027.85","1,021.35","1,046.50","1,018.10","","0.71%"
"06-06-2000","1,020.65","1,001.40","1,021.35","991.35","","1.93%"
"05-06-2000","1,001.30","980.20","1,037.50","980.20","","2.28%"
"02-06-2000","979.00","949.35","985.65","949.35","","3.15%"
"01-06-2000","949.10","967.60","967.60","947.25","","-1.91%"
"31-05-2000","967.60","945.75","991.35","945.75","","2.79%"
"30-05-2000","941.30","908.80","941.60","908.80","","3.59%"
"29-05-2000","908.65","887.55","915.25","881.85","","2.29%"
"26-05-2000","888.35","884.50","890.70","868.55","","0.42%"
"25-05-2000","884.60","876.90","900.25","876.90","","0.96%"
"24-05-2000","876.20","871.35","882.85","851.30","","0.55%"
"23-05-2000","871.40","868.75","872.85","849.80","","0.17%"
"22-05-2000","869.95","906.70","906.70","869.20","","-4.06%"
"19-05-2000","906.75","927.10","927.10","893.90","","-2.25%"
"18-05-2000","927.65","936.90","939.45","918.25","","-1.02%"
"17-05-2000","937.25","940.55","975.15","928.05","","-0.16%"
"16-05-2000","938.75","935.95","945.75","925.70","","0.32%"
"15-05-2000","935.75","925.60","952.70","872.95","","1.01%"
"12-05-2000","926.40","962.80","974.10","924.05","","-3.78%"
"11-05-2000","962.75","1,014.15","1,014.15","951.70","","-5.08%"
"10-05-2000","1,014.25","1,042.40","1,048.70","1,011.15","","-2.50%"
"09-05-2000","1,040.30","1,018.70","1,041.50","985.65","","2.12%"
"08-05-2000","1,018.75","1,066.05","1,094.65","1,015.85","","-4.43%"
"05-05-2000","1,066.00","1,023.15","1,073.25","1,023.15","","4.27%"
"04-05-2000","1,022.35","969.65","1,023.35","968.20","","5.43%"
"03-05-2000","969.65","993.65","993.65","928.70","","-2.54%"
"02-05-2000","994.90","1,069.15","1,072.90","990.70","","-6.81%"
"28-04-2000","1,067.60","1,087.45","1,097.70","1,059.60","","-1.82%"
"27-04-2000","1,087.40","1,118.80","1,123.60","1,081.30","","-2.81%"
"26-04-2000","1,118.85","1,066.05","1,124.40","1,066.05","","4.97%"
"25-04-2000","1,065.90","1,080.65","1,080.65","1,028.90","","-1.40%"
"24-04-2000","1,081.05","1,123.10","1,129.45","1,080.95","","-3.73%"
"20-04-2000","1,122.90","1,127.35","1,128.60","1,064.85","","-0.42%"
"19-04-2000","1,127.65","1,159.55","1,199.75","1,107.15","","-2.63%"
"18-04-2000","1,158.05","1,196.35","1,215.20","1,153.35","","-3.19%"
"17-04-2000","1,196.15","1,275.20","1,275.20","1,186.70","","-6.20%"
"13-04-2000","1,275.25","1,332.00","1,332.00","1,261.00","","-4.42%"
"12-04-2000","1,334.20","1,355.25","1,363.20","1,330.50","","-1.56%"
"11-04-2000","1,355.35","1,343.95","1,364.30","1,284.85","","0.83%"
"10-04-2000","1,344.15","1,285.00","1,356.15","1,285.00","","4.62%"
"07-04-2000","1,284.80","1,205.55","1,284.95","1,205.55","","6.59%"
"06-04-2000","1,205.35","1,195.15","1,225.10","1,134.55","","0.87%"
"05-04-2000","1,194.90","1,196.70","1,224.75","1,154.65","","-0.19%"
"04-04-2000","1,197.20","1,287.80","1,287.80","1,193.20","","-7.04%"
"03-04-2000","1,287.80","1,322.95","1,337.95","1,283.55","","-2.65%"
"31-03-2000","1,322.90","1,357.15","1,357.15","1,301.30","","-2.63%"
"30-03-2000","1,358.65","1,396.35","1,396.35","1,326.20","","-2.71%"
"29-03-2000","1,396.45","1,386.15","1,425.40","1,386.15","","0.75%"
"28-03-2000","1,386.05","1,372.05","1,387.50","1,345.10","","1.03%"
"27-03-2000","1,371.95","1,362.35","1,390.80","1,357.85","","0.70%"
"24-03-2000","1,362.35","1,332.85","1,364.95","1,326.75","","2.22%"
"23-03-2000","1,332.75","1,335.10","1,379.70","1,319.70","","-0.15%"
"22-03-2000","1,334.80","1,298.25","1,355.45","1,293.05","","2.66%"
"21-03-2000","1,300.20","1,327.20","1,341.40","1,291.80","","-2.00%"
"16-03-2000","1,326.70","1,371.65","1,371.65","1,319.60","","-3.27%"
"15-03-2000","1,371.60","1,370.00","1,386.75","1,330.95","","0.24%"
"14-03-2000","1,368.30","1,388.70","1,389.30","1,327.60","","-1.47%"
"13-03-2000","1,388.65","1,446.15","1,485.80","1,384.40","","-3.98%"
"10-03-2000","1,446.15","1,472.35","1,517.25","1,431.20","","-1.72%"
"09-03-2000","1,471.45","1,524.15","1,549.30","1,449.05","","-3.44%"
"08-03-2000","1,523.90","1,531.85","1,584.75","1,510.35","","-0.41%"
"07-03-2000","1,530.20","1,552.30","1,579.75","1,519.65","","-1.41%"
"06-03-2000","1,552.05","1,531.60","1,585.40","1,531.50","","1.34%"
"03-03-2000","1,531.50","1,582.90","1,607.40","1,517.85","","-3.27%"
"02-03-2000","1,583.25","1,563.55","1,633.80","1,563.55","","1.27%"
"01-03-2000","1,563.45","1,486.95","1,568.80","1,483.10","","5.17%"
"29-02-2000","1,486.65","1,559.00","1,620.10","1,466.30","","-4.63%"
"28-02-2000","1,558.85","1,557.10","1,569.20","1,498.70","","0.13%"
"25-02-2000","1,556.85","1,614.75","1,621.45","1,548.15","","-3.57%"
"24-02-2000","1,614.45","1,612.70","1,627.50","1,581.15","","0.11%"
"23-02-2000","1,612.65","1,674.95","1,703.80","1,607.30","","-3.27%"
"22-02-2000","1,667.20","1,707.05","1,759.15","1,664.25","","-2.33%"
"21-02-2000","1,706.95","1,653.90","1,714.00","1,653.90","","3.21%"
"18-02-2000","1,653.85","1,633.40","1,680.35","1,633.40","","1.26%"
"17-02-2000","1,633.20","1,575.80","1,637.70","1,575.80","","3.65%"
"16-02-2000","1,575.75","1,541.70","1,597.65","1,541.70","","2.23%"
"15-02-2000","1,541.40","1,543.90","1,563.05","1,508.60","","-0.16%"
"14-02-2000","1,543.90","1,551.50","1,577.25","1,531.60","","0.13%"
"11-02-2000","1,541.90","1,509.50","1,562.70","1,509.50","","2.22%"
"10-02-2000","1,508.45","1,469.85","1,509.05","1,469.85","","2.74%"
"09-02-2000","1,468.20","1,438.45","1,494.75","1,438.45","","2.10%"
"08-02-2000","1,437.95","1,438.55","1,465.45","1,435.20","","-0.03%"
"07-02-2000","1,438.40","1,428.85","1,455.50","1,428.85","","0.70%"
"04-02-2000","1,428.35","1,407.75","1,444.45","1,407.75","","1.47%"
"03-02-2000","1,407.70","1,376.38","1,410.35","1,376.38","","2.28%"
"02-02-2000","1,376.30","1,335.85","1,389.09","1,335.85","","3.08%"
"01-02-2000","1,335.20","1,316.35","1,336.50","1,309.90","","1.44%"
"31-01-2000","1,316.25","1,360.00","1,366.90","1,306.85","","-3.22%"
"28-01-2000","1,360.05","1,337.50","1,366.25","1,337.45","","1.68%"
"27-01-2000","1,337.57","1,319.11","1,355.61","1,318.99","","1.84%"
"25-01-2000","1,313.39","1,312.60","1,322.96","1,302.55","","0.06%"
"24-01-2000","1,312.58","1,311.38","1,334.86","1,309.12","","0.12%"
"21-01-2000","1,311.07","1,284.10","1,311.19","1,280.95","","2.10%"
"20-01-2000","1,284.10","1,293.36","1,313.78","1,282.40","","-0.72%"
"19-01-2000","1,293.37","1,267.19","1,303.31","1,267.19","","2.07%"
"18-01-2000","1,267.10","1,269.84","1,278.01","1,251.75","","-0.18%"
"17-01-2000","1,269.34","1,262.26","1,293.67","1,262.26","","0.58%"
"14-01-2000","1,262.04","1,263.11","1,272.96","1,240.46","","-0.06%"
"13-01-2000","1,262.78","1,278.44","1,302.35","1,259.04","","-1.12%"
"12-01-2000","1,277.08","1,236.69","1,277.10","1,236.69","","3.26%"
"11-01-2000","1,236.82","1,283.67","1,295.33","1,217.12","","-3.64%"
"10-01-2000","1,283.54","1,276.51","1,311.67","1,272.64","","0.57%"
"07-01-2000","1,276.29","1,306.53","1,306.53","1,270.46","","-2.32%"
"06-01-2000","1,306.60","1,321.33","1,331.54","1,299.79","","0.22%"
"05-01-2000","1,303.78","1,335.36","1,347.63","1,279.01","","-2.37%"
"04-01-2000","1,335.45","1,292.49","1,335.77","1,292.49","","3.40%"
"03-01-2000","1,291.53","1,205.69","1,291.65","1,205.69","","7.18%"
"30-12-1999","1,205.01","1,192.89","1,213.11","1,192.89","","1.02%"
"29-12-1999","1,192.85","1,168.07","1,199.62","1,168.07","","2.13%"
"28-12-1999","1,167.98","1,153.04","1,168.05","1,143.40","","1.35%"
"27-12-1999","1,152.41","1,178.89","1,181.00","1,150.91","","-2.25%"
"24-12-1999","1,178.92","1,199.30","1,202.46","1,170.34","","-1.65%"
"23-12-1999","1,198.64","1,193.82","1,215.27","1,193.79","","0.42%"
"22-12-1999","1,193.68","1,150.05","1,197.13","1,150.05","","4.09%"
"21-12-1999","1,146.81","1,144.43","1,160.88","1,142.08","","0.20%"
"20-12-1999","1,144.53","1,132.19","1,152.72","1,132.19","","1.10%"
"17-12-1999","1,132.04","1,127.03","1,149.86","1,127.03","","0.45%"
"16-12-1999","1,126.95","1,103.98","1,132.45","1,103.98","","2.12%"
"15-12-1999","1,103.54","1,108.85","1,112.31","1,082.54","","-0.46%"
"14-12-1999","1,108.61","1,117.59","1,126.08","1,100.16","","-0.77%"
"13-12-1999","1,117.21","1,115.87","1,131.23","1,113.44","","0.63%"
"10-12-1999","1,110.23","1,110.23","1,123.91","1,110.23","","0.00%"
"09-12-1999","1,110.18","1,098.58","1,111.60","1,093.35","","1.01%"
"08-12-1999","1,099.12","1,107.80","1,137.52","1,083.60","","-0.77%"
"07-12-1999","1,107.65","1,098.46","1,110.35","1,098.43","","0.84%"
"06-12-1999","1,098.43","1,073.93","1,100.74","1,073.93","","2.29%"
"03-12-1999","1,073.87","1,065.30","1,083.78","1,065.30","","0.87%"
"02-12-1999","1,064.57","1,048.65","1,072.28","1,048.65","","1.53%"
"01-12-1999","1,048.49","1,039.29","1,064.44","1,039.29","","0.90%"
"30-11-1999","1,039.09","1,040.13","1,043.87","1,034.80","","-0.10%"
"29-11-1999","1,040.13","1,037.22","1,046.84","1,035.51","","0.28%"
"26-11-1999","1,037.18","1,037.21","1,044.97","1,036.92","","0.00%"
"25-11-1999","1,037.16","1,030.32","1,044.91","1,030.32","","0.66%"
"24-11-1999","1,030.34","1,009.27","1,037.53","1,009.27","","2.09%"
"22-11-1999","1,009.20","999.63","1,009.54","994.94","","1.11%"
"19-11-1999","998.09","995.78","1,008.21","995.44","","0.29%"
"18-11-1999","995.22","994.43","1,000.40","982.12","","0.29%"
"17-11-1999","992.35","996.83","1,014.93","992.32","","-0.45%"
"16-11-1999","996.82","996.48","998.22","989.44","","-0.02%"
"15-11-1999","997.02","1,007.93","1,008.93","996.73","","-0.89%"
"12-11-1999","1,005.93","1,009.46","1,009.84","998.90","","-0.30%"
"11-11-1999","1,008.92","1,021.95","1,024.92","1,008.10","","-1.19%"
"10-11-1999","1,021.05","1,004.22","1,023.18","1,004.22","","1.68%"
"09-11-1999","1,004.21","1,000.34","1,005.07","981.17","","0.57%"
"07-11-1999","998.48","1,003.54","1,008.75","994.71","","0.38%"
"05-11-1999","994.70","976.81","996.99","973.53","","2.19%"
"04-11-1999","973.43","965.91","976.80","957.66","","0.80%"
"03-11-1999","965.75","970.76","988.27","950.37","","-0.52%"
"02-11-1999","970.76","916.94","970.92","896.81","","5.56%"
"01-11-1999","919.65","974.37","974.79","917.59","","-5.45%"
"29-10-1999","972.62","1,009.30","1,010.85","954.53","","-3.58%"
"28-10-1999","1,008.74","1,047.55","1,047.55","1,006.30","","-3.70%"
"27-10-1999","1,047.55","1,054.27","1,070.70","1,037.56","","-0.45%"
"26-10-1999","1,052.24","1,049.54","1,057.61","1,035.78","","0.33%"
"25-10-1999","1,048.81","1,078.03","1,079.40","1,043.46","","-2.83%"
"23-10-1999","1,079.39","1,069.90","1,079.47","1,068.15","","1.00%"
"22-10-1999","1,068.73","1,079.19","1,081.59","1,059.10","","-1.19%"
"21-10-1999","1,081.62","1,112.66","1,121.51","1,080.09","","-2.30%"
"20-10-1999","1,107.07","1,086.07","1,121.05","1,080.61","","2.49%"
"18-10-1999","1,080.15","1,073.29","1,086.14","1,059.55","","0.71%"
"15-10-1999","1,072.58","1,117.28","1,121.01","1,070.53","","-3.80%"
"14-10-1999","1,114.91","1,110.86","1,129.99","1,106.71","","0.76%"
"13-10-1999","1,106.49","1,091.49","1,113.50","1,080.25","","1.37%"
"12-10-1999","1,091.49","1,082.19","1,093.31","1,079.12","","0.99%"
"11-10-1999","1,080.80","1,083.00","1,099.67","1,079.78","","0.10%"
"08-10-1999","1,079.72","1,065.83","1,090.71","1,064.75","","1.30%"
"07-10-1999","1,065.83","1,015.22","1,068.81","1,013.88","","5.29%"
"06-10-1999","1,012.27","1,005.84","1,031.99","1,000.46","","1.18%"
"05-10-1999","1,000.50","988.01","1,000.50","981.52","","1.25%"
"04-10-1999","988.11","1,016.56","1,019.31","987.96","","-2.71%"
"01-10-1999","1,015.63","1,026.46","1,027.54","1,003.99","","-0.92%"
"30-09-1999","1,025.11","1,034.36","1,042.65","1,023.98","","-0.61%"
"29-09-1999","1,031.36","1,017.35","1,039.53","1,007.36","","2.40%"
"28-09-1999","1,007.22","1,009.96","1,015.00","994.82","","-0.78%"
"27-09-1999","1,015.13","1,030.21","1,043.03","1,014.64","","-1.34%"
"24-09-1999","1,028.96","1,017.48","1,035.73","1,017.48","","1.13%"
"23-09-1999","1,017.43","1,006.49","1,018.64","1,001.40","","1.61%"
"22-09-1999","1,001.35","977.65","1,009.01","973.94","","2.80%"
"21-09-1999","974.05","979.85","982.89","969.44","","-0.23%"
"20-09-1999","976.34","979.18","989.56","975.78","","0.05%"
"17-09-1999","975.81","967.19","979.02","956.31","","0.86%"
"16-09-1999","967.46","983.88","987.13","966.81","","-1.65%"
"15-09-1999","983.70","983.37","997.45","983.24","","0.05%"
"14-09-1999","983.19","993.13","996.54","976.78","","-0.77%"
"10-09-1999","990.85","993.44","994.95","987.89","","-0.09%"
"09-09-1999","991.74","994.60","998.60","988.78","","-0.22%"
"08-09-1999","993.97","982.04","1,000.75","979.13","","1.62%"
"07-09-1999","978.15","986.40","990.15","976.58","","-0.54%"
"06-09-1999","983.42","972.63","983.48","971.69","","1.16%"
