"Date","Price","Open","High","Low","Vol.","Change %"
"14-02-2020","6,159.75","6,196.65","6,211.85","6,149.60","12.15B","-0.25%"
"13-02-2020","6,175.25","6,190.85","6,194.35","6,156.80","16.79B","-0.02%"
"12-02-2020","6,176.20","6,223.70","6,224.10","6,166.00","13.78B","-0.24%"
"11-02-2020","6,190.80","6,214.25","6,226.05","6,181.85","14.97B","0.21%"
"10-02-2020","6,177.90","6,257.55","6,265.25","6,171.70","16.58B","-1.11%"
"07-02-2020","6,247.30","6,258.60","6,268.95","6,226.35","15.29B","0.11%"
"06-02-2020","6,240.25","6,225.25","6,259.95","6,215.75","15.22B","0.56%"
"05-02-2020","6,205.25","6,162.25","6,222.05","6,161.65","20.78B","0.83%"
"04-02-2020","6,154.00","6,084.10","6,156.50","6,079.15","19.29B","1.89%"
"03-02-2020","6,040.00","6,032.00","6,070.20","5,984.60","19.61B","-0.28%"
"01-02-2020","6,057.05","6,216.95","6,283.85","6,039.85","","-2.71%"
"31-01-2020","6,226.05","6,259.20","6,267.75","6,215.75","21.16B","-0.01%"
"30-01-2020","6,226.65","6,329.40","6,331.85","6,213.75","27.75B","-1.60%"
"29-01-2020","6,327.95","6,370.65","6,390.80","6,317.90","17.39B","-0.16%"
"28-01-2020","6,337.90","6,369.25","6,401.10","6,311.40","14.81B","-0.14%"
"27-01-2020","6,346.65","6,332.80","6,381.90","6,324.05","15.30B","0.03%"
"24-01-2020","6,345.05","6,309.30","6,358.70","6,287.85","18.73B","0.79%"
"23-01-2020","6,295.60","6,256.00","6,299.90","6,248.75","20.17B","0.84%"
"22-01-2020","6,242.85","6,289.90","6,307.80","6,235.30","20.17B","-0.09%"
"21-01-2020","6,248.45","6,231.40","6,272.20","6,220.50","20.28B","0.06%"
"20-01-2020","6,244.40","6,324.05","6,325.15","6,238.55","13.97B","-0.69%"
"17-01-2020","6,288.10","6,288.60","6,299.95","6,265.65","17.80B","0.27%"
"16-01-2020","6,270.90","6,260.90","6,283.90","6,247.50","22.42B","0.67%"
"15-01-2020","6,229.30","6,172.55","6,234.45","6,155.00","19.27B","1.05%"
"14-01-2020","6,164.85","6,135.45","6,170.10","6,124.15","16.72B","0.81%"
"13-01-2020","6,115.35","6,080.25","6,117.75","6,077.95","18.01B","0.97%"
"10-01-2020","6,056.50","6,031.65","6,076.45","6,027.55","16.39B","0.84%"
"09-01-2020","6,005.85","5,955.25","6,009.60","5,954.65","15.04B","2.10%"
"08-01-2020","5,882.50","5,826.05","5,887.90","5,808.80","13.42B","-0.31%"
"07-01-2020","5,900.65","5,881.90","5,938.65","5,872.60","13.98B","1.21%"
"06-01-2020","5,829.85","5,928.60","5,930.35","5,817.15","13.10B","-2.20%"
"03-01-2020","5,960.75","5,967.75","5,992.65","5,944.40","14.86B","-0.04%"
"02-01-2020","5,962.85","5,892.15","5,970.20","5,891.90","17.88B","1.47%"
"01-01-2020","5,876.20","5,853.10","5,884.10","5,852.30","17.56B","0.71%"
"31-12-2019","5,834.75","5,804.20","5,839.90","5,789.80","15.38B","0.67%"
"30-12-2019","5,796.10","5,774.90","5,801.90","5,772.10","12.91B","0.67%"
"27-12-2019","5,757.25","5,711.15","5,762.75","5,707.70","12.82B","1.28%"
"26-12-2019","5,684.60","5,695.90","5,710.25","5,680.45","12.31B","0.08%"
"24-12-2019","5,679.90","5,688.95","5,703.05","5,674.25","12.95B","0.01%"
"23-12-2019","5,679.45","5,687.50","5,707.95","5,671.15","10.62B","-0.24%"
"20-12-2019","5,693.05","5,704.20","5,719.50","5,682.50","13.19B","0.04%"
"19-12-2019","5,690.85","5,690.10","5,698.65","5,673.55","15.01B","-0.02%"
"18-12-2019","5,691.90","5,698.70","5,722.40","5,678.40","18.43B","0.03%"
"17-12-2019","5,690.00","5,666.85","5,694.05","5,658.35","19.69B","0.75%"
"16-12-2019","5,647.45","5,672.20","5,674.25","5,642.45","11.10B","-0.08%"
"13-12-2019","5,652.20","5,623.10","5,655.55","5,621.85","15.75B","0.84%"
"12-12-2019","5,604.85","5,591.80","5,609.70","5,577.50","14.68B","0.47%"
"11-12-2019","5,578.60","5,600.50","5,614.35","5,554.45","13.11B","-0.21%"
"10-12-2019","5,590.55","5,658.20","5,662.00","5,580.85","12.86B","-1.13%"
"09-12-2019","5,654.55","5,700.30","5,706.80","5,651.05","13.95B","-0.75%"
"06-12-2019","5,697.00","5,767.80","5,771.30","5,681.00","14.93B","-0.95%"
"05-12-2019","5,751.85","5,757.90","5,764.65","5,732.50","19.45B","0.14%"
"04-12-2019","5,743.95","5,710.00","5,752.05","5,694.75","14.43B","0.39%"
"03-12-2019","5,721.60","5,769.80","5,774.95","5,699.25","15.09B","-0.71%"
"02-12-2019","5,762.25","5,820.65","5,824.75","5,758.05","16.04B","-0.90%"
"29-11-2019","5,814.85","5,771.50","5,824.30","5,769.85","19.24B","0.94%"
"28-11-2019","5,760.85","5,732.55","5,763.60","5,725.80","12.96B","0.66%"
"27-11-2019","5,722.90","5,726.05","5,743.70","5,714.40","15.31B","0.04%"
"26-11-2019","5,720.75","5,768.20","5,776.50","5,710.00","17.08B","-0.42%"
"25-11-2019","5,744.60","5,721.30","5,748.40","5,705.35","12.89B","0.75%"
"22-11-2019","5,701.65","5,718.30","5,725.90","5,696.05","13.35B","-0.08%"
"21-11-2019","5,705.95","5,742.45","5,749.65","5,703.15","17.72B","-0.18%"
"20-11-2019","5,716.10","5,726.20","5,733.45","5,703.15","20.41B","0.11%"
"19-11-2019","5,709.55","5,701.15","5,726.85","5,700.65","16.67B","0.37%"
"18-11-2019","5,688.40","5,696.55","5,709.75","5,682.30","11.55B","0.23%"
"15-11-2019","5,675.25","5,693.20","5,708.55","5,670.40","11.01B","-0.18%"
"14-11-2019","5,685.35","5,707.40","5,710.90","5,656.65","13.43B","-0.06%"
"13-11-2019","5,688.85","5,743.00","5,751.60","5,670.50","18.17B","-0.93%"
"11-11-2019","5,742.50","5,756.50","5,762.65","5,726.45","17.17B","-0.01%"
"08-11-2019","5,743.10","5,760.85","5,809.00","5,738.50","22.83B","-0.32%"
"07-11-2019","5,761.65","5,768.20","5,783.15","5,749.05","12.74B","0.47%"
"06-11-2019","5,734.45","5,771.70","5,774.80","5,726.55","10.79B","-0.25%"
"05-11-2019","5,748.70","5,816.15","5,825.50","5,736.55","14.09B","-0.84%"
"04-11-2019","5,797.60","5,826.90","5,852.85","5,790.70","15.51B","0.14%"
"01-11-2019","5,789.40","5,774.05","5,805.80","5,771.40","17.21B","0.77%"
"31-10-2019","5,745.10","5,753.85","5,779.85","5,734.25","15.50B","0.30%"
"30-10-2019","5,727.70","5,737.60","5,748.85","5,721.25","17.39B","0.35%"
"29-10-2019","5,707.55","5,669.60","5,715.90","5,652.20","15.71B","0.75%"
"27-10-2019","5,665.10","5,639.50","5,670.25","5,635.00","","1.18%"
"25-10-2019","5,598.85","5,630.10","5,637.85","5,583.10","12.13B","-0.30%"
"24-10-2019","5,615.90","5,670.40","5,676.45","5,606.75","15.03B","-0.47%"
"23-10-2019","5,642.25","5,644.60","5,652.55","5,598.10","14.42B","0.32%"
"22-10-2019","5,624.00","5,583.10","5,645.80","5,572.65","17.34B","1.01%"
"18-10-2019","5,567.55","5,486.10","5,575.25","5,480.95","16.63B","1.73%"
"17-10-2019","5,472.70","5,439.80","5,476.90","5,429.95","15.35B","0.82%"
"16-10-2019","5,428.30","5,437.70","5,461.15","5,416.05","14.29B","0.37%"
"15-10-2019","5,408.35","5,415.70","5,428.05","5,398.40","13.75B","0.13%"
"14-10-2019","5,401.55","5,409.65","5,427.60","5,393.05","9.64B","0.05%"
"11-10-2019","5,398.60","5,383.85","5,418.35","5,352.40","10.15B","0.52%"
"10-10-2019","5,370.75","5,388.85","5,408.10","5,363.30","11.38B","-0.47%"
"09-10-2019","5,396.15","5,364.15","5,400.85","5,325.55","15.62B","0.88%"
"07-10-2019","5,349.10","5,428.80","5,437.25","5,338.95","11.58B","-1.25%"
"04-10-2019","5,416.85","5,509.40","5,519.95","5,410.55","13.80B","-1.17%"
"03-10-2019","5,480.80","5,479.70","5,512.25","5,433.10","11.27B","-0.22%"
"01-10-2019","5,492.65","5,620.75","5,627.85","5,399.95","14.89B","-1.81%"
"30-09-2019","5,593.75","5,691.75","5,696.75","5,576.20","11.37B","-1.58%"
"27-09-2019","5,683.60","5,740.45","5,767.75","5,672.40","15.05B","-1.17%"
"26-09-2019","5,750.90","5,730.15","5,762.65","5,721.75","18.03B","0.61%"
"25-09-2019","5,715.90","5,826.95","5,827.05","5,700.90","15.91B","-1.95%"
"24-09-2019","5,829.65","5,840.70","5,870.25","5,809.80","20.61B","0.04%"
"23-09-2019","5,827.20","5,746.40","5,834.65","5,716.40","24.04B","3.25%"
"20-09-2019","5,643.55","5,440.50","5,683.70","5,402.85","28.96B","3.92%"
"19-09-2019","5,430.60","5,525.05","5,525.10","5,407.80","10.73B","-1.47%"
"18-09-2019","5,511.40","5,529.90","5,552.25","5,487.80","14.46B","0.26%"
"17-09-2019","5,497.35","5,627.90","5,641.05","5,487.90","15.87B","-2.17%"
"16-09-2019","5,619.45","5,581.45","5,624.65","5,556.15","20.57B","0.01%"
"13-09-2019","5,618.70","5,597.65","5,623.00","5,558.15","13.76B","0.73%"
"12-09-2019","5,577.90","5,589.20","5,631.60","5,570.45","15.35B","0.30%"
"11-09-2019","5,561.35","5,494.90","5,571.85","5,494.10","18.76B","1.49%"
"09-09-2019","5,479.85","5,433.30","5,487.85","5,422.90","14.43B","0.65%"
"06-09-2019","5,444.50","5,413.75","5,451.05","5,408.70","13.82B","0.88%"
"05-09-2019","5,396.80","5,366.30","5,402.60","5,366.30","10.84B","0.80%"
"04-09-2019","5,354.15","5,350.40","5,362.90","5,310.90","11.54B","0.17%"
"03-09-2019","5,344.95","5,408.50","5,424.70","5,330.20","9.50B","-1.85%"
"30-08-2019","5,445.95","5,386.85","5,452.20","5,384.35","13.47B","1.23%"
"29-08-2019","5,380.00","5,419.60","5,425.20","5,365.80","13.60B","-0.87%"
"28-08-2019","5,427.20","5,468.60","5,500.05","5,400.95","14.11B","-0.65%"
"27-08-2019","5,462.65","5,404.00","5,472.15","5,393.40","15.80B","1.80%"
"26-08-2019","5,366.00","5,355.80","5,372.60","5,231.85","11.80B","2.34%"
"23-08-2019","5,243.35","5,187.85","5,248.80","5,114.60","12.56B","0.70%"
"22-08-2019","5,207.15","5,323.50","5,329.25","5,199.40","11.88B","-2.71%"
"21-08-2019","5,352.15","5,446.55","5,450.50","5,344.20","11.62B","-1.92%"
"20-08-2019","5,456.70","5,484.35","5,490.75","5,428.60","10.81B","-0.62%"
"19-08-2019","5,490.75","5,474.70","5,510.25","5,466.90","12.24B","0.46%"
"16-08-2019","5,465.75","5,443.55","5,473.70","5,391.90","11.45B","0.30%"
"14-08-2019","5,449.35","5,437.85","5,454.80","5,410.05","12.79B","0.67%"
"13-08-2019","5,412.95","5,521.70","5,526.65","5,407.55","14.03B","-1.60%"
"09-08-2019","5,501.15","5,471.55","5,531.35","5,469.95","13.39B","1.02%"
"08-08-2019","5,445.60","5,414.90","5,458.35","5,385.35","10.93B","1.00%"
"07-08-2019","5,391.50","5,443.25","5,478.90","5,386.90","12.56B","-0.58%"
"06-08-2019","5,422.80","5,295.65","5,430.50","5,294.95","12.52B","1.78%"
"05-08-2019","5,327.85","5,390.50","5,390.50","5,267.70","15.10B","-2.02%"
"02-08-2019","5,437.60","5,411.90","5,473.90","5,364.75","14.04B","-0.33%"
"01-08-2019","5,455.40","5,501.35","5,543.20","5,413.35","14.08B","-1.20%"
"31-07-2019","5,521.55","5,480.15","5,526.70","5,416.45","13.56B","0.41%"
"30-07-2019","5,498.95","5,641.45","5,665.25","5,489.75","13.26B","-2.57%"
"29-07-2019","5,644.25","5,701.90","5,712.20","5,637.00","12.45B","-1.12%"
"26-07-2019","5,708.05","5,693.15","5,718.15","5,665.10","15.67B","-0.05%"
"25-07-2019","5,710.75","5,698.50","5,732.85","5,689.90","13.44B","0.08%"
"24-07-2019","5,706.15","5,793.65","5,807.25","5,701.25","13.84B","-1.45%"
"23-07-2019","5,790.15","5,776.70","5,800.80","5,762.25","15.06B","0.47%"
"22-07-2019","5,762.85","5,830.70","5,834.05","5,739.35","14.79B","-1.57%"
"19-07-2019","5,854.65","5,973.35","5,975.80","5,843.60","16.93B","-1.78%"
"18-07-2019","5,960.75","6,020.65","6,023.30","5,955.75","14.70B","-1.07%"
"17-07-2019","6,025.30","6,023.65","6,061.30","6,014.10","23.98B","-0.22%"
"16-07-2019","6,038.65","6,034.55","6,048.00","6,013.80","11.22B","0.09%"
"15-07-2019","6,033.30","6,091.50","6,096.00","6,024.70","11.13B","-0.71%"
"12-07-2019","6,076.50","6,065.95","6,102.60","6,055.60","15.79B","0.33%"
"11-07-2019","6,056.45","6,060.15","6,073.15","6,024.90","14.75B","0.33%"
"10-07-2019","6,036.45","6,083.40","6,111.45","6,027.90","13.86B","-0.67%"
"09-07-2019","6,077.40","6,044.55","6,084.05","6,008.30","15.97B","0.39%"
"08-07-2019","6,053.90","6,171.75","6,174.40","6,036.50","12.95B","-2.36%"
"05-07-2019","6,200.40","6,303.30","6,309.05","6,188.05","15.59B","-1.32%"
"04-07-2019","6,283.60","6,262.95","6,294.50","6,262.85","14.91B","0.48%"
"03-07-2019","6,253.30","6,242.50","6,259.80","6,227.70","15.00B","0.35%"
"02-07-2019","6,231.65","6,253.30","6,255.30","6,205.20","14.22B","-0.08%"
"01-07-2019","6,236.50","6,228.30","6,243.20","6,213.95","14.88B","0.59%"
"28-06-2019","6,200.15","6,220.65","6,230.30","6,188.85","18.53B","-0.20%"
"27-06-2019","6,212.80","6,224.25","6,262.50","6,194.00","31.20B","0.08%"
"26-06-2019","6,207.55","6,156.35","6,214.55","6,150.95","22.97B","0.75%"
"25-06-2019","6,161.35","6,118.35","6,166.95","6,097.95","23.27B","0.64%"
"24-06-2019","6,122.45","6,146.20","6,164.70","6,114.65","19.89B","-0.39%"
"21-06-2019","6,146.15","6,164.30","6,192.80","6,122.60","29.05B","-0.25%"
"20-06-2019","6,161.55","6,054.75","6,173.50","5,994.00","26.07B","1.52%"
"19-06-2019","6,069.15","6,205.45","6,227.55","6,037.65","26.12B","-1.83%"
"18-06-2019","6,182.55","6,198.55","6,233.50","6,159.50","19.69B","-0.26%"
"17-06-2019","6,198.55","6,304.10","6,306.20","6,193.10","16.72B","-1.58%"
"14-06-2019","6,298.10","6,342.65","6,354.15","6,284.90","17.64B","-0.80%"
"13-06-2019","6,348.80","6,376.65","6,378.30","6,286.05","21.74B","-0.63%"
"12-06-2019","6,389.25","6,400.75","6,415.45","6,376.20","21.02B","-0.24%"
"11-06-2019","6,404.80","6,405.50","6,416.90","6,340.60","22.70B","0.10%"
"10-06-2019","6,398.20","6,468.30","6,485.10","6,369.70","23.86B","-0.52%"
"07-06-2019","6,431.75","6,451.80","6,471.05","6,370.50","30.95B","-0.03%"
"06-06-2019","6,433.80","6,566.40","6,572.95","6,410.95","26.08B","-1.86%"
"04-06-2019","6,556.00","6,559.80","6,623.35","6,547.20","29.95B","-0.16%"
"03-06-2019","6,566.55","6,550.65","6,573.60","6,511.70","29.22B","0.28%"
"31-05-2019","6,548.35","6,637.85","6,639.10","6,507.60","43.26B","-1.18%"
"30-05-2019","6,626.35","6,609.05","6,636.40","6,598.85","24.84B","0.38%"
"29-05-2019","6,601.45","6,649.80","6,651.30","6,587.60","22.33B","-0.67%"
"28-05-2019","6,645.85","6,679.90","6,687.35","6,623.40","26.07B","-0.15%"
"27-05-2019","6,655.85","6,570.00","6,668.80","6,554.25","31.28B","1.64%"
"24-05-2019","6,548.70","6,409.60","6,552.70","6,393.85","34.69B","2.67%"
"23-05-2019","6,378.10","6,484.35","6,538.45","6,353.50","28.25B","-0.20%"
"22-05-2019","6,390.90","6,371.45","6,400.20","6,329.90","29.36B","0.46%"
"21-05-2019","6,361.95","6,436.80","6,451.70","6,342.70","29.72B","-0.89%"
"20-05-2019","6,418.80","6,315.95","6,422.60","6,262.80","27.75B","4.61%"
"17-05-2019","6,135.95","6,107.40","6,150.60","6,102.45","20.27B","0.53%"
"16-05-2019","6,103.80","6,080.00","6,113.65","6,038.15","15.48B","0.58%"
"15-05-2019","6,068.60","6,166.60","6,183.05","6,059.80","19.23B","-1.21%"
"14-05-2019","6,142.80","6,080.75","6,159.80","6,013.95","22.57B","0.71%"
"13-05-2019","6,099.45","6,256.70","6,261.45","6,091.40","20.33B","-2.69%"
"10-05-2019","6,268.05","6,245.15","6,287.30","6,234.60","19.52B","0.57%"
"09-05-2019","6,232.60","6,255.55","6,272.85","6,205.90","20.24B","-0.47%"
"08-05-2019","6,262.10","6,322.25","6,331.15","6,257.65","22.83B","-1.28%"
"07-05-2019","6,343.25","6,426.40","6,442.15","6,336.25","20.19B","-0.98%"
"06-05-2019","6,405.90","6,415.75","6,454.95","6,397.30","17.53B","-0.94%"
"03-05-2019","6,467.00","6,480.20","6,499.45","6,456.10","18.35B","-0.01%"
"02-05-2019","6,467.45","6,459.40","6,505.95","6,429.95","24.11B","0.00%"
"30-04-2019","6,467.55","6,558.35","6,561.95","6,442.10","19.09B","-1.49%"
"26-04-2019","6,565.20","6,587.30","6,596.55","6,541.95","21.05B","-0.11%"
"25-04-2019","6,572.25","6,582.35","6,630.65","6,564.30","25.38B","0.02%"
"24-04-2019","6,570.85","6,543.50","6,575.95","6,521.30","25.28B","0.79%"
"23-04-2019","6,519.60","6,572.15","6,596.95","6,503.70","26.24B","-0.64%"
"22-04-2019","6,561.55","6,657.35","6,657.70","6,554.50","26.99B","-1.76%"
"18-04-2019","6,679.40","6,785.10","6,797.60","6,662.80","29.56B","-1.52%"
"16-04-2019","6,782.50","6,809.85","6,819.50","6,777.20","30.40B","0.00%"
"15-04-2019","6,782.75","6,767.40","6,822.50","6,766.85","23.35B","0.63%"
"12-04-2019","6,740.20","6,700.25","6,749.00","6,698.10","23.35B","0.69%"
"11-04-2019","6,694.30","6,691.85","6,715.95","6,663.30","25.02B","0.25%"
"10-04-2019","6,677.35","6,649.15","6,713.55","6,644.90","26.74B","0.32%"
"09-04-2019","6,655.95","6,661.15","6,662.70","6,600.15","28.11B","0.08%"
"08-04-2019","6,650.30","6,713.55","6,740.55","6,630.85","30.14B","-0.54%"
"05-04-2019","6,686.35","6,650.95","6,692.70","6,642.25","26.25B","1.00%"
"04-04-2019","6,620.20","6,664.15","6,668.75","6,590.25","24.16B","-0.47%"
"03-04-2019","6,651.65","6,744.85","6,775.05","6,642.90","26.63B","-1.07%"
"02-04-2019","6,723.65","6,762.45","6,765.15","6,681.35","24.89B","-0.21%"
"01-04-2019","6,737.85","6,717.55","6,783.25","6,716.10","25.53B","0.98%"
"29-03-2019","6,672.55","6,687.15","6,710.90","6,662.30","27.96B","0.28%"
"28-03-2019","6,653.65","6,611.30","6,661.05","6,609.10","27.10B","0.94%"
"27-03-2019","6,591.75","6,544.75","6,597.25","6,543.60","32.84B","1.24%"
"26-03-2019","6,510.75","6,461.45","6,517.65","6,459.75","38.24B","1.16%"
"25-03-2019","6,436.25","6,487.35","6,487.35","6,418.30","31.15B","-1.60%"
"22-03-2019","6,541.10","6,608.80","6,625.15","6,533.80","30.53B","-0.75%"
"20-03-2019","6,590.75","6,623.35","6,630.95","6,579.80","34.03B","-0.30%"
"19-03-2019","6,610.75","6,570.40","6,626.80","6,557.65","35.99B","1.00%"
"18-03-2019","6,545.25","6,561.55","6,586.30","6,518.25","36.89B","0.15%"
"15-03-2019","6,535.65","6,590.95","6,621.50","6,513.35","37.14B","-0.50%"
"14-03-2019","6,568.50","6,593.60","6,607.00","6,534.70","37.20B","-0.04%"
"13-03-2019","6,571.45","6,603.40","6,614.00","6,539.90","41.57B","-0.21%"
"12-03-2019","6,585.45","6,549.35","6,614.45","6,548.00","38.44B","1.30%"
"11-03-2019","6,501.10","6,371.95","6,506.65","6,369.10","31.36B","2.38%"
"08-03-2019","6,350.00","6,358.80","6,393.90","6,329.75","27.70B","-0.14%"
"07-03-2019","6,358.75","6,392.10","6,396.70","6,344.05","30.50B","-0.34%"
"06-03-2019","6,380.75","6,378.15","6,423.15","6,359.60","38.07B","0.73%"
"05-03-2019","6,334.70","6,103.00","6,345.00","6,100.55","33.57B","3.94%"
"01-03-2019","6,094.60","5,962.45","6,099.25","5,961.45","26.70B","2.70%"
"28-02-2019","5,934.35","5,912.90","5,943.75","5,888.85","18.14B","0.77%"
"27-02-2019","5,889.05","5,902.15","6,007.25","5,864.10","23.91B","0.20%"
"26-02-2019","5,877.55","5,855.20","5,913.35","5,785.15","20.69B","-0.77%"
"25-02-2019","5,923.45","5,901.05","5,928.90","5,900.35","19.26B","0.76%"
"22-02-2019","5,879.00","5,837.90","5,889.00","5,823.55","21.55B","0.87%"
"21-02-2019","5,828.55","5,762.00","5,836.60","5,747.15","22.53B","1.44%"
"20-02-2019","5,745.80","5,704.80","5,754.75","5,704.30","26.43B","1.06%"
"19-02-2019","5,685.80","5,675.40","5,726.95","5,665.25","20.53B","0.26%"
"18-02-2019","5,671.10","5,737.65","5,741.15","5,660.15","16.07B","-0.98%"
"15-02-2019","5,727.30","5,794.95","5,795.90","5,711.40","24.24B","-1.15%"
"14-02-2019","5,793.95","5,744.15","5,800.80","5,707.25","24.45B","0.66%"
"13-02-2019","5,756.15","5,825.10","5,840.60","5,744.70","22.08B","-0.85%"
"12-02-2019","5,805.60","5,813.95","5,837.35","5,782.25","21.01B","-0.33%"
"11-02-2019","5,824.95","5,921.05","5,925.20","5,815.75","14.81B","-1.80%"
"08-02-2019","5,931.60","6,017.75","6,018.10","5,920.35","19.24B","-1.63%"
"07-02-2019","6,030.10","5,997.95","6,052.80","5,982.55","20.96B","0.71%"
"06-02-2019","5,987.60","5,977.60","5,995.00","5,888.65","16.24B","0.47%"
"05-02-2019","5,959.65","6,039.80","6,058.60","5,934.50","17.43B","-1.39%"
"04-02-2019","6,043.75","6,133.55","6,134.10","6,017.45","15.76B","-1.55%"
"01-02-2019","6,138.90","6,158.00","6,211.85","6,092.30","30.77B","0.10%"
"31-01-2019","6,132.95","6,121.05","6,139.95","6,084.65","17.43B","0.61%"
"30-01-2019","6,095.80","6,084.35","6,108.45","6,069.70","16.41B","0.58%"
"29-01-2019","6,060.35","6,033.90","6,082.85","6,013.65","24.11B","0.18%"
"28-01-2019","6,049.75","6,149.15","6,152.70","6,035.90","20.00B","-1.76%"
"25-01-2019","6,158.10","6,279.45","6,299.30","6,144.90","20.29B","-1.60%"
"24-01-2019","6,257.95","6,287.45","6,300.10","6,252.85","24.71B","-0.37%"
"23-01-2019","6,281.20","6,305.65","6,323.70","6,272.40","18.59B","-0.28%"
"22-01-2019","6,298.55","6,307.40","6,307.80","6,254.30","20.70B","-0.22%"
"21-01-2019","6,312.75","6,367.80","6,384.05","6,301.10","22.44B","-0.92%"
"18-01-2019","6,371.20","6,447.60","6,447.85","6,363.75","25.48B","-1.07%"
"17-01-2019","6,440.25","6,472.25","6,485.00","6,413.20","34.62B","-0.23%"
"16-01-2019","6,455.30","6,464.20","6,493.90","6,447.85","30.88B","0.09%"
"15-01-2019","6,449.50","6,400.50","6,454.35","6,399.60","33.36B","1.13%"
"14-01-2019","6,377.70","6,402.65","6,405.95","6,349.50","22.78B","-0.29%"
"11-01-2019","6,396.30","6,427.80","6,430.75","6,373.00","19.31B","-0.29%"
"10-01-2019","6,414.80","6,393.55","6,421.80","6,382.20","17.40B","0.40%"
"09-01-2019","6,389.25","6,428.15","6,433.25","6,352.00","22.31B","-0.22%"
"08-01-2019","6,403.45","6,389.35","6,408.75","6,363.50","22.58B","0.25%"
"07-01-2019","6,387.45","6,430.85","6,437.95","6,372.40","19.83B","0.09%"
"04-01-2019","6,381.65","6,361.65","6,387.40","6,303.00","26.52B","0.37%"
"03-01-2019","6,357.85","6,415.10","6,436.55","6,349.00","23.50B","-0.82%"
"02-01-2019","6,410.55","6,463.65","6,496.20","6,396.45","26.43B","-1.02%"
"01-01-2019","6,476.55","6,458.25","6,480.60","6,431.70","17.26B","0.42%"
"31-12-2018","6,449.15","6,424.35","6,456.90","6,423.85","17.81B","0.77%"
"28-12-2018","6,399.70","6,358.85","6,411.05","6,357.35","21.83B","1.12%"
"27-12-2018","6,329.00","6,367.05","6,380.80","6,321.60","31.97B","0.23%"
"26-12-2018","6,314.75","6,293.55","6,322.15","6,193.50","27.41B","0.06%"
"24-12-2018","6,311.15","6,381.50","6,395.10","6,306.85","24.69B","-1.06%"
"21-12-2018","6,378.85","6,467.15","6,503.45","6,366.45","39.07B","-1.13%"
"20-12-2018","6,452.05","6,407.70","6,476.30","6,390.35","36.61B","0.42%"
"19-12-2018","6,425.35","6,380.45","6,434.70","6,373.30","26.99B","1.27%"
"18-12-2018","6,344.55","6,286.50","6,349.70","6,270.50","25.43B","0.73%"
"17-12-2018","6,298.45","6,297.35","6,313.30","6,285.75","22.22B","0.28%"
"14-12-2018","6,281.05","6,272.65","6,304.20","6,238.00","22.27B","0.04%"
"13-12-2018","6,278.60","6,270.95","6,319.35","6,236.05","27.77B","1.03%"
"12-12-2018","6,214.35","6,073.35","6,217.70","6,073.30","20.96B","3.00%"
"11-12-2018","6,033.10","5,840.95","6,051.85","5,836.45","19.44B","1.82%"
"10-12-2018","5,925.05","5,955.55","5,960.75","5,912.80","15.32B","-2.17%"
"07-12-2018","6,056.65","6,077.80","6,100.70","6,016.60","17.98B","0.06%"
"06-12-2018","6,053.25","6,119.35","6,121.00","6,031.55","21.28B","-1.74%"
"05-12-2018","6,160.50","6,235.65","6,246.20","6,135.70","20.38B","-1.78%"
"04-12-2018","6,272.20","6,278.45","6,314.40","6,262.55","21.75B","0.05%"
"03-12-2018","6,268.80","6,252.95","6,278.35","6,209.60","19.65B","0.85%"
"30-11-2018","6,216.20","6,186.20","6,231.65","6,173.20","22.72B","0.73%"
"29-11-2018","6,171.45","6,208.10","6,209.65","6,143.70","22.39B","-0.09%"
"28-11-2018","6,177.15","6,234.60","6,243.35","6,166.30","25.84B","-0.75%"
"27-11-2018","6,223.90","6,187.35","6,231.55","6,183.05","20.35B","0.55%"
"26-11-2018","6,190.10","6,230.00","6,237.20","6,132.50","21.88B","-0.22%"
"22-11-2018","6,203.65","6,241.85","6,275.15","6,194.65","23.11B","-0.37%"
"21-11-2018","6,226.55","6,212.85","6,239.10","6,163.45","24.96B","0.48%"
"20-11-2018","6,196.90","6,255.20","6,280.05","6,186.55","28.65B","-1.33%"
"19-11-2018","6,280.15","6,272.00","6,290.55","6,241.10","30.50B","0.53%"
"16-11-2018","6,247.30","6,282.90","6,299.20","6,229.80","52.89B","-0.35%"
"15-11-2018","6,269.35","6,266.70","6,278.15","6,212.65","35.01B","0.11%"
"14-11-2018","6,262.15","6,310.25","6,315.05","6,230.95","26.00B","-0.21%"
"13-11-2018","6,275.10","6,237.30","6,282.10","6,190.65","28.31B","0.33%"
"12-11-2018","6,254.40","6,332.60","6,340.50","6,246.30","25.50B","-1.12%"
"09-11-2018","6,325.05","6,274.85","6,330.45","6,235.00","25.34B","1.30%"
"07-11-2018","6,243.60","6,242.60","6,250.90","6,240.65","161.38M","0.82%"
